고객번호,분기_count지수
00116,2.6000000000000005
00117,3.2
00118,2.2
00119,2.6000000000000005
00120,3.2
00121,2.2
00122,2.6000000000000005
00123,3.2
00124,2.2
00125,2.6000000000000005
00126,3.2
00127,2.2
00128,0.8000000000000003
00129,5.8
00130,2.4000000000000004
00131,3.6
00132,3.8000000000000007
00133,4.0
00134,0.8000000000000003
00135,5.8
00136,2.4000000000000004
00137,3.6
00138,3.8000000000000007
00139,4.0
00140,0.8000000000000003
00141,5.8
00143,1.0
00144,4.0
00145,0.19999999999999996
00146,4.0
00147,1.0
00148,2.0
00149,1.0
00150,4.0
00151,0.19999999999999996
00152,4.0
00153,1.0
00154,2.0
00155,1.0
00156,4.0
00157,0.19999999999999996
00158,0.19999999999999973
00159,-0.19999999999999996
00160,0.8
00161,-1.2000000000000002
00162,0.8
00163,0.19999999999999996
00164,0.19999999999999973
00165,-0.19999999999999996
00166,0.8
00167,-1.2000000000000002
00168,0.8
00169,0.19999999999999996
00170,0.19999999999999973
00171,-0.8
00172,2.4000000000000004
00173,-2.5999999999999996
00175,2.4000000000000004
00176,-0.8
00177,0.6000000000000001
00178,-0.8
00179,2.4000000000000004
00180,-2.5999999999999996
00181,2.4000000000000004
00182,-0.8
00183,0.6000000000000001
00184,-0.8
00185,2.4000000000000004
00186,-2.5999999999999996
00187,3.6
00188,-0.8
00189,1.8
00190,-0.8
00191,3.6
00192,-2.5999999999999996
00193,3.6
00194,-0.8
00195,1.8
00196,-0.8
00197,3.6
00198,-2.5999999999999996
00199,3.6
00200,4.4
00201,4.2
00202,0.19999999999999973
00203,8.2
00204,2.0
00205,1.6
00206,4.4
00207,4.2
00208,0.19999999999999973
00209,8.2
00210,2.0
00211,1.6
00212,4.4
00213,4.2
00214,-0.20000000000000018
00215,6.2
00216,2.8000000000000003
00217,0.8000000000000003
00218,6.0
00219,2.2
00220,-0.20000000000000018
00221,6.2
00222,2.8000000000000003
00223,0.8000000000000003
00224,6.0
00225,2.2
00226,-0.20000000000000018
00227,6.2
00228,2.4000000000000004
00229,4.800000000000001
00230,3.4000000000000004
00231,3.2
00232,2.0
00233,2.2
00234,2.4000000000000004
00235,4.800000000000001
00236,3.4000000000000004
00237,3.2
00238,2.0
00239,2.2
00240,2.4000000000000004
00241,4.800000000000001
00242,1.0
00243,1.6
00245,5.8
00246,-3.8000000000000007
00247,4.0
00248,3.8
00249,1.0
00250,1.6
00251,5.8
00252,-3.8000000000000007
00253,4.0
00254,3.8
00255,1.0
00256,1.6
00257,7.0
00258,-1.0
00259,3.6
00260,3.8
00261,2.5999999999999996
00262,1.2000000000000002
00263,7.4
00264,-0.6000000000000005
00265,4.800000000000001
00266,4.2
00267,1.7999999999999998
00268,1.6
00269,7.0
00270,-1.0
00271,0.5999999999999996
00272,4.800000000000001
00273,7.6000000000000005
00274,0.5999999999999996
00275,4.4
00276,8.4
00277,0.5999999999999996
00278,3.6
00279,6.0
00280,1.4
00281,4.0
00282,6.4
00283,0.5999999999999996
00284,4.800000000000001
00285,6.800000000000001
00286,0.5999999999999996
00287,4.4
00288,7.6000000000000005
00289,0.5999999999999996
00290,3.6
00291,5.2
00292,1.4
00293,4.0
00294,5.6000000000000005
00295,0.5999999999999996
00296,4.800000000000001
00297,6.800000000000001
00298,0.5999999999999996
00299,3.6
00300,6.4
00301,-1.0000000000000002
00302,2.8000000000000003
00303,5.6000000000000005
00304,-0.20000000000000018
00305,4.0
00306,5.6000000000000005
00307,1.0
00308,4.800000000000001
00309,5.6000000000000005
00310,0.19999999999999973
00311,3.6
00312,6.4
00313,3.8000000000000007
00314,-1.4
00315,2.2
00316,2.0
00317,0.3999999999999999
00318,-1.2000000000000002
00319,3.8000000000000007
00320,-1.4
00321,2.2
00322,2.0
00323,0.3999999999999999
00324,-1.2000000000000002
00325,3.8000000000000007
00326,-1.4
00327,1.4000000000000001
00328,2.4000000000000004
00329,0.3999999999999999
00330,-2.0
00331,4.2
00332,-1.4
00333,1.4000000000000001
00334,2.4000000000000004
00335,0.3999999999999999
00336,-2.0
00337,4.2
00338,-1.4
00339,1.4000000000000001
00340,2.4000000000000004
00341,-2.2
00342,-1.0
00343,2.4000000000000004
00344,-2.8000000000000007
00345,0.0
00346,1.8
00347,-2.2
00348,-1.0
00349,2.4000000000000004
00350,-2.8000000000000007
00351,0.0
00352,1.8
00353,-2.2
00354,-1.0
00355,0.3999999999999999
00356,0.3999999999999999
00357,1.2000000000000002
00358,-0.20000000000000018
00359,1.0
00360,0.19999999999999973
00361,0.3999999999999999
00362,0.3999999999999999
00363,1.2000000000000002
00364,-0.20000000000000018
00365,1.0
00366,0.19999999999999973
00367,0.3999999999999999
00368,0.3999999999999999
00369,1.0
00370,2.6000000000000005
00371,1.6
00372,1.0
00373,2.6000000000000005
00374,1.6
00375,1.0
00376,2.6000000000000005
00377,1.6
00378,1.0
00379,2.6000000000000005
00380,1.6
00381,1.0
00382,2.6000000000000005
00383,1.2000000000000002
00384,1.0
00385,1.0
00386,1.2000000000000002
00387,1.0
00388,1.0
00389,1.2000000000000002
00390,1.0
00391,1.0
00392,1.2000000000000002
00393,1.0
00394,1.0
00395,1.2000000000000002
00396,1.0
00397,2.0
00398,3.8000000000000007
00399,1.0
00400,2.0
00401,3.8000000000000007
00402,1.0
00403,2.0
00404,3.8000000000000007
00405,1.0
00406,2.0
00407,3.8000000000000007
00408,1.0
00409,2.0
00410,3.8000000000000007
00411,0.6000000000000001
00412,0.19999999999999996
00413,6.800000000000001
00414,0.6000000000000001
00415,0.19999999999999996
00416,6.800000000000001
00417,0.6000000000000001
00418,0.19999999999999996
00419,6.800000000000001
00420,0.6000000000000001
00421,0.19999999999999996
00422,6.800000000000001
00423,0.6000000000000001
00424,0.19999999999999996
00425,6.000000000000001
00426,0.19999999999999996
00427,0.6000000000000001
00428,6.000000000000001
00429,0.19999999999999996
00430,0.6000000000000001
00431,6.000000000000001
00432,0.19999999999999996
00433,0.6000000000000001
00434,6.000000000000001
00435,0.19999999999999996
00436,0.6000000000000001
00437,6.000000000000001
00438,0.19999999999999996
00439,1.6
00440,2.2
00441,2.2
00442,1.6
00443,2.2
00444,2.2
00445,1.6
00446,2.2
00447,2.2
00448,1.6
00449,2.2
00450,2.2
00451,1.6
00452,2.2
00453,2.2
00454,2.2
00455,0.8000000000000003
00456,2.2
00457,2.2
00458,0.8000000000000003
00459,2.2
00461,2.2
00462,0.8000000000000003
00463,2.2
00464,2.2
00465,0.8000000000000003
00466,2.2
00467,2.2
00468,-0.20000000000000018
00469,3.2
00470,2.4000000000000004
00471,1.4000000000000001
00472,1.6
00473,4.0
00474,-0.20000000000000018
00475,3.2
00476,2.4000000000000004
00477,1.4000000000000001
00478,1.6
00479,4.0
00480,-0.20000000000000018
00481,3.2
00482,0.0
00483,3.2
00484,-1.4
00485,2.8000000000000003
00486,2.0
00487,1.0
00488,0.0
00489,3.2
00490,-1.4
00491,2.8000000000000003
00492,2.0
00493,1.0
00494,0.0
00495,3.2
00496,-3.2000000000000006
00497,3.2
00498,-0.19999999999999996
00499,1.8
00500,-0.6000000000000003
00501,4.4
00502,-3.2000000000000006
00503,3.2
00504,-0.19999999999999996
00505,1.8
00506,-0.6000000000000003
00507,4.4
00508,-3.2000000000000006
00509,3.2
00510,-0.19999999999999996
00511,1.0
00512,-1.0000000000000002
00513,6.800000000000001
00514,-2.0000000000000004
00515,4.0
00516,-0.19999999999999996
00517,1.0
00518,-1.0000000000000002
00519,6.800000000000001
00520,-2.0000000000000004
00521,4.0
00522,-0.19999999999999996
00523,1.0
00524,1.2000000000000002
00525,-1.4000000000000004
00526,2.0
00527,-1.8000000000000003
00528,1.2000000000000002
00529,-1.0000000000000002
00530,1.2000000000000002
00531,-1.4000000000000004
00532,2.0
00533,-1.8000000000000003
00534,1.2000000000000002
00535,-1.0000000000000002
00536,1.2000000000000002
00537,-1.4000000000000004
00538,1.0
00539,-1.6
00540,-0.19999999999999996
00541,-0.7999999999999998
00542,0.19999999999999996
00543,-1.6
00544,1.0
00545,-1.6
00546,-0.19999999999999996
00547,-0.7999999999999998
00548,0.19999999999999996
00549,-1.6
00550,1.0
00551,-1.6
00552,0.8
00553,-0.3999999999999999
00554,-1.4000000000000004
00555,2.4000000000000004
00556,-0.7999999999999998
00557,0.19999999999999973
00558,0.8
00559,-0.3999999999999999
00560,-1.4000000000000004
00561,2.4000000000000004
00562,-0.7999999999999998
00563,0.19999999999999973
00564,0.8
00565,-0.3999999999999999
00566,-0.8
00567,3.8
00568,-1.0000000000000002
00569,2.8000000000000003
00570,2.2
00571,1.4
00572,-0.8
00573,3.8
00574,-1.0000000000000002
00575,2.8000000000000003
00576,2.2
00577,1.4
00578,-0.8
00579,3.8
00580,-0.6000000000000003
00581,4.4
00582,6.6000000000000005
00583,0.19999999999999973
00584,4.4
00585,5.4
00586,-0.6000000000000003
00587,4.4
00588,6.6000000000000005
00589,0.19999999999999973
00590,4.4
00591,5.4
00592,-0.6000000000000003
00593,4.4
00594,6.4
00595,-0.3999999999999999
00596,6.800000000000001
00597,2.4
00598,2.4000000000000004
00599,2.8000000000000003
00600,6.4
00601,-0.3999999999999999
00602,6.800000000000001
00603,2.4
00604,2.4000000000000004
00605,2.8000000000000003
00606,6.4
00607,-0.3999999999999999
00608,7.2
00609,1.2000000000000002
00610,1.6
00611,3.2
00612,5.2
00613,-1.2000000000000002
00614,7.2
00615,1.2000000000000002
00616,1.6
00617,3.2
00618,5.2
00619,-1.2000000000000002
00620,7.2
00621,1.2000000000000002
00622,2.4000000000000004
00623,-0.3999999999999999
00624,2.4000000000000004
00625,-0.3999999999999999
00626,2.4000000000000004
00627,-0.3999999999999999
00628,2.4000000000000004
00629,-0.3999999999999999
00630,2.4000000000000004
00631,-0.3999999999999999
00632,2.4000000000000004
00633,-0.3999999999999999
00634,2.4000000000000004
00635,-0.3999999999999999
00636,3.8
00637,1.6
00638,3.8
00639,1.2000000000000002
00640,3.8
00641,1.2000000000000002
00642,3.8
00643,1.6
00644,3.8
00645,1.2000000000000002
00646,3.8
00647,1.2000000000000002
00648,3.8
00649,1.6
00650,5.4
00651,1.4
00652,5.8
00653,1.0
00654,3.0
00655,1.0
00656,5.4
00657,1.4
00658,5.8
00659,1.0
00660,3.0
00661,1.0
00662,5.4
00663,1.4
00664,3.8000000000000007
00665,0.8000000000000003
00666,1.4000000000000001
00667,0.3999999999999999
00668,3.4000000000000004
00669,3.2000000000000006
00670,3.8000000000000007
00671,0.8000000000000003
00672,1.4000000000000001
00673,0.3999999999999999
00674,3.4000000000000004
00675,3.2000000000000006
00676,3.8000000000000007
00677,0.8000000000000003
00678,6.6000000000000005
00679,7.800000000000001
00680,7.8
00681,8.2
00682,7.8
00683,7.800000000000001
00684,6.6000000000000005
00685,7.800000000000001
00686,7.8
00687,8.2
00688,7.8
00689,7.800000000000001
00690,6.6000000000000005
00691,7.800000000000001
00692,3.0
00693,1.8
00694,3.0
00695,2.2
00696,1.8
00697,2.2
00698,3.0
00699,1.8
00700,3.0
00701,2.2
00702,1.8
00703,2.2
00704,3.0
00705,1.8
00706,5.0
00707,2.0
00708,5.800000000000001
00709,2.0
00710,5.0
00711,0.8000000000000003
00712,5.0
00713,2.0
00714,5.800000000000001
00715,2.0
00716,5.0
00717,0.8000000000000003
00718,5.0
00719,2.0
00720,3.6
00721,2.4000000000000004
00722,3.4000000000000004
00723,-0.5999999999999996
00724,7.800000000000001
00725,-3.2000000000000006
00726,3.6
00727,2.4000000000000004
00728,3.4000000000000004
00729,-0.5999999999999996
00730,7.800000000000001
00731,-3.2000000000000006
00732,3.6
00733,2.4000000000000004
00734,-1.7999999999999998
00735,2.2
00736,4.6000000000000005
00737,0.0
00738,0.0
00739,5.6000000000000005
00740,-1.7999999999999998
00741,2.2
00742,4.6000000000000005
00743,0.0
00744,0.0
00745,5.6000000000000005
00746,-1.7999999999999998
00747,2.2
00748,4.6000000000000005
00749,1.2000000000000002
00750,0.0
00751,5.2
00752,-3.0
00753,1.8
00754,4.6000000000000005
00755,1.2000000000000002
00756,0.0
00757,5.2
00758,-3.0
00759,1.8
00760,4.6000000000000005
00761,1.2000000000000002
00762,2.6000000000000005
00763,1.0
00764,2.6000000000000005
00765,2.2
00766,3.0
00767,0.19999999999999973
00768,2.6000000000000005
00769,1.0
00770,2.6000000000000005
00771,2.2
00772,3.0
00773,0.19999999999999973
00774,2.6000000000000005
00775,1.0
00776,3.4000000000000004
00777,-0.20000000000000018
00778,3.0
00779,0.5999999999999996
00780,2.6000000000000005
00781,0.19999999999999973
00782,3.4000000000000004
00783,-0.20000000000000018
00784,3.0
00785,0.5999999999999996
00786,2.6000000000000005
00787,0.19999999999999973
00788,3.4000000000000004
00789,-0.20000000000000018
00790,4.6000000000000005
00791,2.2
00792,4.2
00793,2.2
00794,4.6000000000000005
00795,3.4000000000000004
00796,4.6000000000000005
00797,2.2
00798,4.2
00799,2.2
00800,4.6000000000000005
00801,3.4000000000000004
00802,4.6000000000000005
00803,2.2
00804,3.4000000000000004
00805,1.8
00806,5.4
00807,3.4000000000000004
00808,2.6
00809,3.8000000000000007
00810,3.4000000000000004
00811,1.8
00812,5.4
00813,3.4000000000000004
00814,2.6
00815,3.8000000000000007
00816,3.4000000000000004
00817,1.8
00818,5.0
00819,0.0
00820,-0.5999999999999996
00821,5.4
00822,1.6000000000000005
00823,-0.19999999999999973
00824,5.0
00825,0.0
00826,-0.5999999999999996
00827,5.4
00828,1.6000000000000005
00829,-0.19999999999999973
00830,5.0
00831,0.0
00832,3.6
00833,4.2
00834,5.6000000000000005
00835,4.0
00836,3.8000000000000007
00837,4.0
00838,3.6
00839,4.2
00840,5.6000000000000005
00841,4.0
00842,3.8000000000000007
00843,4.0
00844,3.6
00845,4.2
00846,2.4000000000000004
00847,4.4
00848,2.6000000000000005
00849,3.2
00850,4.0
00851,3.4000000000000004
00852,2.4000000000000004
00853,4.4
00854,2.6000000000000005
00855,3.2
00856,4.0
00857,3.4000000000000004
00858,2.4000000000000004
00859,4.4
00860,0.20000000000000018
00861,8.2
00862,4.4
00863,3.8000000000000007
00864,3.0
00865,9.600000000000001
00866,0.20000000000000018
00867,8.2
00868,4.4
00869,3.8000000000000007
00870,3.0
00871,9.600000000000001
00872,0.20000000000000018
00873,8.2
00874,-1.2000000000000002
00875,7.600000000000001
00876,-1.6
00877,6.4
00878,0.0
00879,6.4
00880,-1.2000000000000002
00881,7.600000000000001
00882,-1.6
00883,6.4
00884,0.0
00885,6.4
00886,-1.2000000000000002
00887,7.600000000000001
00888,1.0
00889,4.800000000000001
00890,-3.0
00891,5.4
00892,2.0
00893,3.0
00894,1.0
00895,4.800000000000001
00896,-3.0
00897,5.4
00898,2.0
00899,3.0
00900,1.0
00901,4.800000000000001
00902,-1.0000000000000002
00903,0.8
00904,2.0
00906,-2.0
00907,1.4000000000000001
00908,1.8
00909,-1.0000000000000002
00910,0.8
00911,2.0
00912,-2.0
00913,1.4000000000000001
00914,1.8
00915,-1.0000000000000002
00916,0.8
00917,2.4000000000000004
00918,-0.3999999999999999
00919,1.8
00920,3.4000000000000004
00921,-0.6000000000000003
00922,2.4000000000000004
00923,2.4000000000000004
00924,-0.3999999999999999
00925,1.8
00926,3.4000000000000004
00927,-0.6000000000000003
00928,2.4000000000000004
00929,2.4000000000000004
00930,-0.3999999999999999
00931,4.6000000000000005
00932,8.600000000000001
00933,7.200000000000001
00934,6.0
00935,5.2
00936,9.0
00937,4.6000000000000005
00938,8.600000000000001
00939,7.200000000000001
00940,6.0
00941,5.2
00942,9.0
00943,4.6000000000000005
00944,8.600000000000001
00945,7.200000000000001
00946,6.0
00947,6.0
00948,8.600000000000001
00949,4.6000000000000005
00950,5.8
00951,7.200000000000001
00952,6.0
00953,6.0
00954,8.600000000000001
00955,4.6000000000000005
00956,5.8
00957,7.200000000000001
00958,6.0
00959,6.0
00960,4.0
00961,4.6000000000000005
00962,1.2000000000000002
00963,7.200000000000001
00964,1.4000000000000004
00965,6.0
00966,4.0
00967,4.6000000000000005
00968,1.2000000000000002
00969,7.200000000000001
00970,1.4000000000000004
00971,6.0
00972,4.0
00973,6.0
00974,0.5999999999999996
00975,4.800000000000001
00976,1.4
00977,4.0
00978,0.19999999999999973
00979,6.0
00980,0.5999999999999996
00981,4.800000000000001
00982,1.4
00983,4.0
00984,0.19999999999999973
00986,6.0
00987,0.5999999999999996
00988,2.8000000000000003
00989,4.2
00990,2.4000000000000004
00991,3.0000000000000004
00992,4.0
00993,4.6000000000000005
00994,2.8000000000000003
00995,4.2
00996,2.4000000000000004
00997,3.0000000000000004
00998,4.0
00999,4.6000000000000005
01000,2.8000000000000003
01001,4.2
01002,4.2
01003,1.6
01004,2.8000000000000003
01005,7.000000000000001
01006,0.3999999999999999
01007,4.4
01008,4.2
01009,1.6
01010,2.8000000000000003
01011,7.000000000000001
01012,0.3999999999999999
01013,4.4
01014,4.2
01015,1.6
01016,3.8000000000000007
01017,2.8000000000000003
01018,3.8
01019,1.4000000000000001
01020,6.4
01021,1.7999999999999998
01022,3.8000000000000007
01023,2.8000000000000003
01024,3.8
01025,1.4000000000000001
01026,6.4
01027,1.7999999999999998
01028,3.8000000000000007
01029,2.8000000000000003
01030,3.4000000000000004
01031,0.6000000000000001
01032,6.4
01033,1.0
01034,3.8000000000000007
01035,2.0
01036,3.4000000000000004
01037,0.6000000000000001
01038,6.4
01039,1.0
01040,3.8000000000000007
01041,2.0
01042,3.4000000000000004
01043,0.6000000000000001
01044,2.6
01045,3.8
01046,1.8
01047,3.8
01048,3.8
01049,3.8
01050,2.6
01051,3.8
01052,1.8
01053,3.8
01054,3.8
01055,3.8
01056,2.6
01057,3.8
01058,2.8000000000000003
01059,4.0
01060,3.4000000000000004
01061,3.2
01062,4.800000000000001
01063,3.8
01064,2.8000000000000003
01065,4.0
01066,3.4000000000000004
01068,3.2
01069,4.800000000000001
01070,3.8
01071,2.8000000000000003
01072,4.0
01073,3.4000000000000004
01074,3.6
01075,4.800000000000001
01076,4.2
01077,2.8000000000000003
01078,4.4
01079,3.4000000000000004
01080,3.6
01081,4.800000000000001
01082,4.2
01083,2.8000000000000003
01084,4.4
01085,3.4000000000000004
01086,3.6
01087,3.6
01088,3.0
01089,2.8000000000000003
01090,3.2000000000000006
01091,3.8000000000000007
01092,1.6
01094,3.6
01095,3.0
01096,2.8000000000000003
01097,3.2000000000000006
01098,3.8000000000000007
01099,1.6
01100,3.6
01101,3.0
01102,3.2
01103,2.6000000000000005
01104,3.2
01105,2.2
01106,2.8000000000000003
01107,3.8000000000000007
01108,3.2
01109,2.6000000000000005
01110,3.2
01111,2.2
01112,2.8000000000000003
01113,3.8000000000000007
01114,3.2
01115,2.6000000000000005
01116,4.0
01117,3.0
01118,-0.7999999999999998
01119,7.4
01120,1.6
01122,0.5999999999999996
01123,4.0
01124,3.0
01125,-0.7999999999999998
01126,7.4
01127,1.6
01128,0.5999999999999996
01129,4.0
01130,3.0
01131,2.8000000000000003
01132,4.4
01133,4.800000000000001
01134,-1.6000000000000005
01135,8.0
01136,1.2000000000000002
01137,2.8000000000000003
01138,4.4
01139,4.800000000000001
01140,-1.6000000000000005
01141,8.0
01142,1.2000000000000002
01143,2.8000000000000003
01144,4.4
01145,4.800000000000001
01146,-1.6000000000000005
01147,8.0
01148,1.2000000000000002
01149,2.8000000000000003
01150,4.4
01151,4.800000000000001
01152,-1.6000000000000005
01153,8.0
01154,1.2000000000000002
01155,2.8000000000000003
01156,4.4
01157,4.800000000000001
01158,-1.6000000000000005
01159,6.6
01160,3.4000000000000004
01161,7.0
01162,6.6
01163,3.4000000000000004
01164,7.0
01165,6.6
01166,3.4000000000000004
01167,7.0
01168,6.6
01169,3.4000000000000004
01170,7.0
01172,6.6
01173,3.4000000000000004
01174,7.4
01175,7.800000000000001
01176,3.4000000000000004
01177,6.6
01178,5.8
01179,3.4000000000000004
01180,7.4
01181,7.800000000000001
01182,3.4000000000000004
01183,6.6
01184,5.8
01185,3.4000000000000004
01186,7.4
01187,7.800000000000001
01188,3.4000000000000004
01189,6.6
01190,5.8
01191,3.4000000000000004
01192,7.4
01193,7.800000000000001
01194,3.4000000000000004
01195,6.6
01196,5.8
01197,3.4000000000000004
01198,7.4
01199,7.800000000000001
01200,3.4000000000000004
01201,6.6
01202,2.6
01203,7.4
01204,4.0
01205,3.8
01206,7.0
01207,5.6
01209,2.6
01210,7.4
01211,4.0
01212,3.8
01213,7.0
01214,5.6
01215,2.6
01216,7.4
01217,4.0
01218,2.0
01219,5.8
01220,3.8
01221,2.6
01222,5.6000000000000005
01223,4.0
01224,2.0
01225,5.8
01226,3.8
01227,2.6
01228,5.6000000000000005
01229,4.0
01230,2.0
01231,5.8
01232,3.4000000000000004
01233,3.4000000000000004
01234,5.2
01235,5.2
01236,2.0
01237,5.8
01238,3.4000000000000004
01239,3.4000000000000004
01240,5.2
01241,5.2
01242,2.0
01243,5.8
01244,3.4000000000000004
01245,3.2
01246,6.4
01247,-0.7999999999999998
01248,6.800000000000001
01249,2.0
01250,4.0
01251,3.2
01252,6.4
01253,-0.7999999999999998
01254,6.800000000000001
01255,2.0
01256,4.0
01257,3.2
01258,6.4
01259,-0.7999999999999998
01260,7.6000000000000005
01261,2.0
01263,4.0
01264,4.0
01265,6.4
01266,-0.7999999999999998
01267,7.6000000000000005
01268,2.0
01269,4.0
01270,4.0
01271,6.4
01272,-0.7999999999999998
01273,7.6000000000000005
01274,2.0
01275,5.0
01276,4.0
01277,5.4
01278,0.0
01279,7.0
01280,2.0
01281,5.0
01282,4.0
01283,5.4
01284,0.0
01285,7.0
01286,2.0
01287,5.0
01288,-0.19999999999999973
01289,9.4
01290,0.6000000000000005
01291,9.0
01292,0.6000000000000005
01293,10.200000000000001
01294,-0.19999999999999973
01295,9.4
01296,0.6000000000000005
01297,9.0
01298,0.6000000000000005
01299,10.200000000000001
01300,-0.19999999999999973
01301,9.4
01302,2.4
01303,4.4
01304,3.2
01305,7.800000000000001
01306,-1.8000000000000003
01307,9.4
01308,2.4
01309,4.4
01310,3.2
01311,7.800000000000001
01312,-1.8000000000000003
01313,9.4
01314,2.4
01315,4.4
01316,9.8
01317,5.8
01318,4.800000000000001
01319,11.400000000000002
01320,7.4
01321,4.4
01322,9.8
01323,5.8
01324,4.800000000000001
01325,11.400000000000002
01326,7.4
01327,4.4
01328,9.8
01329,5.8
01331,0.19999999999999973
01332,3.6
01333,5.800000000000001
01334,1.4
01335,2.0
01336,5.800000000000001
01337,0.19999999999999973
01338,3.6
01339,5.800000000000001
01340,1.4
01341,2.0
01342,5.800000000000001
01343,0.19999999999999973
01344,3.6
01345,4.4
01346,7.2
01347,1.6
01348,4.4
01349,6.800000000000001
01350,0.3999999999999999
01351,4.4
01352,7.2
01353,1.6
01354,4.4
01355,6.800000000000001
01356,0.3999999999999999
01357,4.4
01358,7.2
01359,2.0
01360,2.0
01361,5.6000000000000005
01362,2.0
01363,3.2
01364,7.6000000000000005
01365,2.0
01366,2.0
01367,5.6000000000000005
01368,2.0
01369,3.2
01370,7.6000000000000005
01371,2.0
01372,2.0
01373,5.4
01374,1.6
01375,0.0
01376,7.4
01377,2.8000000000000003
01378,-1.2000000000000002
01380,5.4
01381,1.6
01382,0.0
01383,7.4
01384,2.8000000000000003
01385,-1.2000000000000002
01386,5.4
01387,1.6
01388,-1.2000000000000002
01389,4.0
01390,-0.20000000000000018
01391,2.0
01392,0.0
01393,3.0
01394,-1.2000000000000002
01395,4.0
01396,-0.20000000000000018
01397,2.0
01398,0.0
01399,3.0
01400,-1.2000000000000002
01401,4.0
01402,-1.4000000000000004
01403,2.8000000000000003
01404,1.6
01405,3.8
01406,-1.2000000000000002
01407,4.800000000000001
01408,-1.4000000000000004
01409,2.8000000000000003
01410,1.6
01411,3.8
01412,-1.2000000000000002
01413,4.800000000000001
01414,-1.4000000000000004
01415,2.8000000000000003
01416,1.4000000000000001
01417,3.2000000000000006
01418,4.6000000000000005
01419,0.20000000000000018
01420,3.6
01421,4.2
01422,1.4000000000000001
01423,3.2000000000000006
01424,4.6000000000000005
01425,0.20000000000000018
01426,3.6
01427,4.2
01428,1.4000000000000001
01429,3.2000000000000006
01430,3.0000000000000004
01431,-1.0
01432,2.0
01433,3.0
01434,-0.19999999999999996
01435,2.0
01436,3.0000000000000004
01437,-1.0
01438,2.0
01439,3.0
01440,-0.19999999999999996
01441,2.0
01442,3.0000000000000004
01443,-1.0
01444,1.0
01445,4.6000000000000005
01446,-0.3999999999999999
01447,3.2
01448,2.8000000000000003
01449,1.4000000000000001
01450,1.0
01451,4.6000000000000005
01452,-0.3999999999999999
01453,3.2
01454,2.8000000000000003
01455,1.4000000000000001
01456,1.0
01457,4.6000000000000005
01458,0.19999999999999973
01459,0.0
01460,1.0
01461,1.2000000000000002
01462,-1.0000000000000002
01463,2.0
01464,0.19999999999999973
01465,0.0
01466,1.0
01467,1.2000000000000002
01468,-1.0000000000000002
01469,2.0
01470,0.19999999999999973
01471,0.0
01472,4.4
01473,0.0
01474,0.0
01475,2.0
01476,1.2000000000000002
01477,-0.7999999999999998
01478,4.4
01479,0.0
01480,0.0
01481,2.0
01482,1.2000000000000002
01483,-0.7999999999999998
01484,4.4
01485,0.0
01486,-0.3999999999999999
01487,6.200000000000001
01488,-0.3999999999999999
01489,4.2
01490,2.0
01491,4.2
01492,-0.3999999999999999
01493,6.200000000000001
01494,-0.3999999999999999
01495,4.2
01496,2.0
01497,4.2
01498,-0.3999999999999999
